,price,address,price_address_concat,count_address,duplicate,county_1,manual_label
312," €295,000.00 ","53 Belgard Downs, Rochestown Road, Douglas, Co. Cork",,1,,Co. Cork,
313," €310,000.00 ","9 Ballygarra Park, Garristown, Co. Dublin",,1,,Co. Dublin,
314," €265,000.00 ","Saint Martins, Rigsdale, Ballinhassig, Co. Cork",,1,,Co. Cork,
8156," €290,000.00 ","1 Drumaconn, Cornamaddy, Athlone, Co. Westmeath","2900001 Drumaconn, Cornamaddy, Athlone, Co. Westmeath",2,2,Co. Westmeath,
316," €370,000.00 ","Lupin Lodge, Drumiskabole, Carraroe, Co. Sligo",,1,,Co. Sligo,
317," €355,000.00 ","37 The Heights, Melrose Park, Kinsealy, Co. Dublin",,1,,Co. Dublin,
318," €650,000.00 ","Seatown Road, Malahide, Co. Dublin",,1,,Co. Dublin,
321," €500,000.00 ","Poppy Field, Shelton, Beech Road, Arklow, Co. Wicklow",,1,,Co. Wicklow,
322," €295,000.00 ","Hillview House, Curry, Strokestown, Co. Roscommon",,1,,Co. Roscommon,
323," €370,000.00 ","1 Janemount Park, Corbally, Corbally, Co. Limerick",,1,,Co. Limerick,
325," €500,000.00 ","1 Tullyglass Hill, Shannon, Co. Clare",,1,,Co. Clare,
326," €400,000.00 ","Sleepy Hollow, Wood Road, Cratloe, Co. Clare",,1,,Co. Clare,
327," €345,000.00 ","30 Fernwood, Glanmire, Glanmire, Co. Cork",,1,,Co. Cork,
328," €220,000.00 ","22 The Cricket Fields, Dunmore Road, Tuam, Co. Galway",,1,,Co. Galway,
329," €489,000.00 ","""Rose Haven"", Creggan, Athlone, Co. Westmeath",,1,,Co. Westmeath,
330," €500,000.00 ","Ballykilleen, Edenderry, Co. Offaly",,1,,Co. Offaly,
331," €280,000.00 ","32 Old Galway Road, Loughrea, Co. Galway",,1,,Co. Galway,
332," €335,000.00 ","Cahercrea East, Loughrea, Co. Galway",,1,,Co. Galway,
333," €660,000.00 ","9 Bluebells Grove, Killarney, Co. Kerry",,1,,Co. Kerry,
334," €160,000.00 ","Kilquane, Headford, Killarney, Co. Kerry",,1,,Co. Kerry,
335," €325,000.00 ","40 Tournore Court, Dungarvan, Co. Waterford",,1,,Co. Waterford,
336," €495,000.00 ","Kevin Villa, 3 Mount Vincent View, Co. Limerick",,1,,Co. Limerick,
337," €295,000.00 ","3 Northbrook Terrace, North Strand, North Strand, Dublin 3",,1,,Co. Dublin,
338," €420,000.00 ","Woodleigh, Ballyfoyle, Co. Kilkenny",,1,,Co. Kilkenny,
340," €499,000.00 ","Riverside, Rathnew, Co. Wicklow",,1,,Co. Wicklow,
341," €347,500.00 ","12 Rialto Street, Rialto, Dublin 8",,1,,Co. Dublin,
342," €180,000.00 ","4 Rockview, Legan, Co. Longford",,1,,Co. Longford,
343," €375,000.00 ","2 Latchford Park, Clonee, Dublin 15",,1,,Co. Dublin,
344," €455,000.00 ","1 Parkside, Ballymore Eustace Road, Naas, Co. Kildare",,1,,Co. Kildare,
345," €135,000.00 ","128 Saint Michael's Avenue, Tipperary Town, Co. Tipperary",,1,,Co. Tipperary,
346," €230,000.00 ","3 The Old Station House, Trim Road, Athboy, Co. Meath",,1,,Co. Meath,
347," €240,000.00 ","8 Willow Brook, Commons Cross, Dromiskin, Co. Louth",,1,,Co. Louth,
348," €695,000.00 ","Knockarudane, Glandore, Co. Cork","695000Knockarudane, Glandore, Co. Cork",3,1,Co. Cork,
349," €130,000.00 ","Apartment 26, James Gate Apartments, Co. Waterford",,1,,Co. Waterford,
350," €280,000.00 ","5 Brockton Drive, Hollybrook, Ferrybank",,1,,Co. Waterford,Co. Waterford
352," €325,000.00 ","Stonehaven, Ballytoohey, Tarmonbarry, Co. Roscommon",,1,,Co. Roscommon,
353," €135,000.00 ","1 Longbridge, Dunmanway, Co. Cork",,1,,Co. Cork,
354," €299,000.00 ","Maugh, Dunmanway, Co. Cork",,1,,Co. Cork,
355," €750,000.00 ","Woodsmoke, Castlebernard, Bandon, Co. Cork",,1,,Co. Cork,
356," €250,000.00 ","29 Hunter's Hill, Creagh Demesne, Gorey, Co. Wexford",,1,,Co. Wexford,
357," €495,000.00 ","6 South Parade, Co. Waterford",,1,,Co. Waterford,
358," €495,000.00 ","4 Gleann Na Riogh Drive, Naas, Co. Kildare",,1,,Co. Kildare,
359," €329,000.00 ","Gaulstown, Glenmore, Co. Kilkenny",,1,,Co. Kilkenny,
360," €465,000.00 ","5 Manor Avenue, Maryborough Ridge, Douglas, Co. Cork",,1,,Co. Cork,
361," €510,000.00 ","Crosshaven Lodge, 9 Carrigaline Road, Crosshaven, Co. Cork",,1,,Co. Cork,
362," €190,000.00 ","5 Hopkins Mews, Monasterevin, Co. Kildare",,1,,Co. Kildare,
363," €265,000.00 ","16 Langton Park, Newbridge, Co. Kildare",,1,,Co. Kildare,
364," €450,000.00 ","18 Wyndgates, Maryborough Ridge, Douglas, Co. Cork",,1,,Co. Cork,
365," €1,695,000.00 ","77 Ranelagh Road, Ranelagh, Dublin 6",,1,,Co. Dublin,
366," €635,000.00 ","11 Ramleh Hall, Mount St Annes, Milltown, Dublin 6",,1,,Co. Dublin,
367," €350,000.00 ","33 Gort GrÃ©ine, Rahoon, Rahoon, Co. Galway",,1,,Co. Galway,
368," €205,000.00 ","66 Ashbrook, Enniscorthy, Co. Wexford",,1,,Co. Wexford,
369," €175,000.00 ","88 Cluain Bui, Eniscorthy, Enniscorthy, Co. Wexford",,1,,Co. Wexford,
370," €245,000.00 ","8 Ballykeeffe Estate, Dooradoyle, Dooradoyle, Co. Limerick",,1,,Co. Limerick,
371," €180,000.00 ","118 Kilbarry Place, Farranree, Farranree, Co. Cork",,1,,Co. Cork,
372," €220,000.00 ","25 Gleann Daire, Lyre, Banteer, Co. Cork",,1,,Co. Cork,
373," €695,000.00 ","1 Gulladoo Village, Carrigallen, Co. Leitrim",,1,,Co. Leitrim,
374," €275,000.00 ","9 Cairlinn, Ghan Road, Carlingford, Co. Louth",,1,,Co. Louth,
375," €150,000.00 ","12 Boyle O'Reilly Terrace, Dundalk, Co. Louth",,1,,Co. Louth,
379," €275,000.00 ","Drumgola, Cavan, Co. Cavan",,1,,Co. Cavan,
380," €525,000.00 ","35 Merrion Strand, Sandymount, Dublin 4",,1,,Co. Dublin,
381," €425,000.00 ","39 South Dock Street, Ringsend, Dublin 4",,1,,Co. Dublin,
382," €330,000.00 ","Cloghleigh, Golden, Co. Tipperary",,1,,Co. Tipperary,
383," €275,000.00 ","11 Kearns Place, Kilmainham, Dublin 8",,1,,Co. Dublin,
384," €625,000.00 ","Revington Gardens, North Circular Road, Co. Limerick",,1,,Co. Limerick,
385," €225,000.00 ","Maudlin Street, Kells, Co. Meath",,1,,Co. Meath,
386," €315,000.00 ","Farrell St, Kells, Co. Meath",,1,,Co. Meath,
387," €480,000.00 ","The Gables, Nova Court, Carrigaline, Co. Cork",,1,,Co. Cork,
388," €290,000.00 ","18 Gort Na G, Capall, Ballybrit, Co. Galway",,1,,Co. Galway,
389," €285,000.00 ","21 Belfry Grove, Citywest, Citywest, Co. Dublin",,1,,Co. Dublin,
390," €225,000.00 ","8 The Grove, Bruff, Co. Limerick",,1,,Co. Limerick,
392," €650,000.00 ","The Roundhouse, The Roundhouse, Corrandulla, Co. Galway",,1,,Co. Galway,
393," €270,000.00 ","60 St Brendan's Avenue, Woodquay, Co. Galway",,1,,Co. Galway,
394," €445,000.00 ","Ballyscarvan, Moate, Co. Westmeath",,1,,Co. Westmeath,
395," €315,000.00 ","28 Devoy Road, Inchicore, Inchicore, Dublin 8",,1,,Co. Dublin,
10377," €345,000.00 ","1 Parkroe Heights, Ardnacrusha, Co. Clare","3450001 Parkroe Heights, Ardnacrusha, Co. Clare",2,2,Co. Clare,
397," €239,000.00 ","12 Saint Mary's Road, Kingscourt, Co. Cavan",,1,,Co. Cavan,
398," €295,000.00 ","Site to rear of 176 Botanic Road, Glasnevin, Dublin 9",,1,,Co. Dublin,
399," €395,000.00 ","Cloran, Athenry, Co. Galway",,1,,Co. Galway,
400," €695,000.00 ","Ballykeeran Lodge, Ballykeeran Kippinstown, Athlone, Co. Westmeath",,1,,Co. Westmeath,
401," €315,000.00 ","5 Barley Fields, Bealnamulla, Athlone, Co. Roscommon",,1,,Co. Roscommon,
402," €695,000.00 ","4 Adrian Avenue, Harold's Cross, Dublin 6W",,1,,Co. Dublin,
403," €850,000.00 ","2 Limekiln Manor, Limekiln Road, Walkinstown, Dublin 12",,1,,Co. Dublin,
404," €950,000.00 ","Apartment 419, Block 3/4, Gracepark Manor, Drumcondra, Dublin 9",,1,,Co. Dublin,
405," €305,000.00 ","14 Merchant Square, East Wall, East Wall, Dublin 3",,1,,Co. Dublin,
406," €575,000.00 ","Ballytarsna, Abbeyleix, Co. Laois",,1,,Co. Laois,
407," €140,000.00 ","16 Church Avenue, Roman Street, Co. Cork",,1,,Co. Cork,
408," €195,000.00 ","Apartment 3 Portanure House, Ard Ri, Dublin Road, Athlone, Co. Westmeath",,1,,Co. Westmeath,
409," €450,000.00 ","45 Charleville View, Tullamore, Co. Offaly",,1,,Co. Offaly,
410," €695,000.00 ","10 Limefield, Clonminch, Tullamore, Co. Offaly",,1,,Co. Offaly,
411," €450,000.00 ","42 Saint Nicholas Village, Bettystown, Co. Meath",,1,,Co. Meath,
412," €299,950.00 ","Blundelstown, Navan, Co. Meath",,1,,Co. Meath,
413," €325,000.00 ","4 Graney Close, Dooradoyle, Dooradoyle, Co. Limerick",,1,,Co. Limerick,
414," €65,000.00 ","Apartment 2, Grubb's Court House, Clonmel, Co. Tipperary",,1,,Co. Tipperary,
415," €325,000.00 ","53 Silversprings, Dungarvan, Co. Waterford",,1,,Co. Waterford,
416," €390,000.00 ","12 Hilltown Park, Swords, Co. Dublin",,1,,Co. Dublin,
417," €355,000.00 ","63 Boroimhe Aspen, Swords, Co. Dublin",,1,,Co. Dublin,
418," €260,000.00 ","32 Boroimhe Birches, Swords, Co. Dublin",,1,,Co. Dublin,
419," €325,000.00 ","Glentane, Ballynoe, Ballynoe, Co. Cork",,1,,Co. Cork,
420," €670,000.00 ","Sonas, Oristown, Oristown, Co. Meath",,1,,Co. Meath,
421," €180,000.00 ","38 Wolfe Tone Street, Co. Limerick",,1,,Co. Limerick,
422," €230,000.00 ","59 Oakleigh Wood, Dooradoyle, Dooradoyle, Co. Limerick",,1,,Co. Limerick,
423," €219,000.00 ","3 Old Knock Road, Claremorris, Co. Mayo",,1,,Co. Mayo,
424," €294,950.00 ","Aclare, 38 Millmount, Mullingar, Co. Westmeath",,1,,Co. Westmeath,
425," €300,000.00 ","60 DurabhÃ¡n, Roscam, Co. Galway",,1,,Co. Galway,
426," €650,000.00 ","27 The Village, Ballygunner, Co. Waterford",,1,,Co. Waterford,
427," €1,250,000.00 ","3 Stoney Road, Dundrum, Dundrum, Dublin 14",,1,,Co. Dublin,
428," €395,000.00 ","Lehenaghbeg, Pouladuff, Co. Cork",,1,,Co. Cork,
429," €445,000.00 ","Galluna, Green Road, Kildare, Co. Kildare",,1,,Co. Kildare,
430," €275,000.00 ","Apartment 162, Burnell Square, Mayne River Way, Clarehall, Dublin 13",,1,,Co. Dublin,
10380," €345,000.00 ","1 Parkroe Heights, Ardnacrusha, Co. Clare","3450001 Parkroe Heights, Ardnacrusha, Co. Clare",2,2,Co. Clare,
435," €425,000.00 ","11 Lower Courtyard, Headfort Demesne, Kells, Co. Meath",,1,,Co. Meath,
436," €320,000.00 ","Apartment 1, Waveney House, Howth, Dublin 13",,1,,Co. Dublin,
437," €570,000.00 ","8 Seabury Meadows, Malahide, Co. Dublin",,1,,Co. Dublin,
438," €650,000.00 ","Laherdane, Hettyfield, Douglas, Co. Cork",,1,,Co. Cork,
439," €595,000.00 ","19 Woodlawn Grove, Churchtown, Dublin 14",,1,,Co. Dublin,
440," €140,000.00 ","25 Castleview, Raphoe, Co. Donegal",,1,,Co. Donegal,
441," €219,000.00 ","Ballymagowan, Kerrykeel, Co. Donegal",,1,,Co. Donegal,
442," €975,000.00 ","Quercus House, Ballycullen, Ashford, Co. Wicklow",,1,,Co. Wicklow,
443," €420,000.00 ","14A Clover Hill, Bray, Co. Wicklow",,1,,Co. Wicklow,
444," €430,000.00 ","119 Killarney Heights, Bray, Co. Wicklow",,1,,Co. Wicklow,
445," €4,250,000.00 ","Glenmore, 63 Orwell Park, Rathgar, Dublin 6",,1,,Co. Dublin,
446," €325,000.00 ","7 Morehampton Square, Donnybrook, Donnybrook, Dublin 4",,1,,Co. Dublin,
447," €269,000.00 ","Rostigue, Clogher, Castlebar, Co. Mayo",,1,,Co. Mayo,
448," €325,000.00 ","Davmur, Rathbawn Road, Castlebar, Co. Mayo",,1,,Co. Mayo,
450," €350,000.00 ","12 Susanville Road, Drumcondra, Dublin 3",,1,,Co. Dublin,
451," €165,000.00 ","61 Mell Street, Kilminchy, Portlaoise, Co. Laois",,1,,Co. Laois,
452," €274,950.00 ","29 Cloon Lara, Mullingar, Co. Westmeath",,1,,Co. Westmeath,
453," €225,000.00 ","Main Street, Borris In Ossary, Borris-in-Ossory, Co. Laois",,1,,Co. Laois,
455," €395,000.00 ","103 Ceannt Fort, Kilmainham, Dublin 8",,1,,Co. Dublin,
457," €575,000.00 ","Manderley, Muckross Drive, Killarney, Co. Kerry",,1,,Co. Kerry,
458," €260,000.00 ","12 Monaree, Gortlandroe, Nenagh, Co. Tipperary",,1,,Co. Tipperary,
459," €295,000.00 ","6 Cameron Street, Cork Street, Dublin 8",,1,,Co. Dublin,
460," €450,000.00 ","78 Aughrim Street, Stoneybatter, Dublin 7",,1,,Co. Dublin,
461," €310,000.00 ","71 Saint Jarlath Road, Cabra, Cabra, Dublin 7",,1,,Co. Dublin,
462," €140,000.00 ","Apartment E19, Edward Court, Tralee, Co. Kerry",,1,,Co. Kerry,
463," €275,000.00 ","The Presbytery, Burnfort, Mallow, Co. Cork",,1,,Co. Cork,
464," €395,000.00 ","4 Knightswood, Santry, Santry, Dublin 9",,1,,Co. Dublin,
465," €320,000.00 ","86 Saunders Lane, Rathnew, Co. Wicklow",,1,,Co. Wicklow,
466," €495,000.00 ","House And Apartment, Prospect, Westport, Co. Mayo",,1,,Co. Mayo,
467," €595,000.00 ","Hawthorn Avenue, Belcarra Road, Castlebar, Co. Mayo",,1,,Co. Mayo,
468," €295,000.00 ","153 Pugin House, Loreto Abbey, Rathfarnham, Dublin 14",,1,,Co. Dublin,
469," €230,000.00 ","2 Barrowvale, Portlaoise Road, Graiguecullen, Co. Carlow",,1,,Co. Carlow,
470," €280,000.00 ","Strettel Avenue, Ballitore, Ballitore, Co. Kildare",,1,,Co. Kildare,
471," €159,000.00 ","3 Galtee View, Bansha, Co. Tipperary",,1,,Co. Tipperary,
472," €449,000.00 ","The Streams, Millicent Road, Clane, Co. Kildare",,1,,Co. Kildare,
473," €295,000.00 ","39 Edgeworth Court, Longwood, Co. Meath",,1,,Co. Meath,
474," €80,000.00 ","Kilcloney, Borris, Co. Carlow",,1,,Co. Carlow,
475," €120,000.00 ","The Factory Cross, Borris, Borris, Co. Carlow",,1,,Co. Carlow,
14074," €275,000.00 ","1 The Cloisters, Waterville, Co. Kerry","2750001 The Cloisters, Waterville, Co. Kerry",2,2,Co. Kerry,
477," €8,500,000.00 ","The Sopwell Hall Estate, Ballingarry, Co. Tipperary",,1,,Co. Tipperary,
478," €450,000.00 ","43 Montpelier Gardens D07E205, Dublin 7",,1,,Co. Dublin,
480," €525,000.00 ","Moanvane, Portarlington, Co. Laois",,1,,Co. Laois,
481," €675,000.00 ","Elgan, Knockgreany, Arklow, Co. Wicklow",,1,,Co. Wicklow,
482," €645,000.00 ","Highevelt, Castletown, Gorey, Co. Wexford",,1,,Co. Wexford,
483," €450,000.00 ","30 Montpelier Hill, Arbour Hill, Dublin 7",,1,,Co. Dublin,
484," €525,000.00 ","2 Park Heights, Grangerath, Drogheda, Co. Meath",,1,,Co. Meath,
485," €950,000.00 ","Riverfield Lodge, 2 Riverfield, Delgany, Co. Wicklow",,1,,Co. Wicklow,
486," €660,000.00 ","Reennanallagane, Glenbeigh, Co. Kerry","660000Reennanallagane, Glenbeigh, Co. Kerry",4,1,Co. Kerry,
487," €750,000.00 ","Castlequin, Cahersiveen, Co. Kerry",,1,,Co. Kerry,
488," €115,000.00 ","Druming, Ardagh, Co. Longford",,1,,Co. Longford,
489," €875,000.00 ","1 Barton Grange, Straffan, Co. Kildare",,1,,Co. Kildare,
490," €300,000.00 ","Apartment 210, Ivy Exchange, Dublin 1",,1,,Co. Dublin,
491," €1,175,000.00 ","10 Barnhill Grove, Barnhill Road, Dalkey, Co. Dublin",,1,,Co. Dublin,
14125," €275,000.00 ","1 The Cloisters, Waterville, Co. Kerry","2750001 The Cloisters, Waterville, Co. Kerry",2,2,Co. Kerry,
493," €345,000.00 ","Haven, Wood Road, Cratloe, Co. Clare",,1,,Co. Clare,
494," €465,000.00 ","Faunkill, Scart Cross, Donnybrook, Donnybrook, Co. Cork",,1,,Co. Cork,
495," €350,000.00 ","Kilcolumb, Kilmaley, Kilmaley, Co. Clare",,1,,Co. Clare,
496," €375,000.00 ","12 Summerseat Walk, Clonee, Clonee, Dublin 15",,1,,Co. Dublin,
498," €1,190,000.00 ","2 Monaloe Crescent, Blackrock, Co. Dublin","11900002 Monaloe Crescent, Blackrock, Co. Dublin",3,1,Co. Dublin,
500," €255,000.00 ","35 Linnetfields Square, Clonee, Dublin 15",,1,,Co. Dublin,
501," €425,000.00 ","34 Gordon Street, Ringsend, Ringsend, Dublin 4",,1,,Co. Dublin,
502," €195,000.00 ","Apartment 2, Killegland Hall, Ashbourne, Co. Meath",,1,,Co. Meath,
503," €470,000.00 ","2a Dartmouth Place, Ranelagh, Dublin 6",,1,,Co. Dublin,
504," €295,000.00 ","4 Evergreen Court, Kilmessan, Co. Meath",,1,,Co. Meath,
505," €595,000.00 ","Beechbrook, Prohoness, Aughadown, Skibbereen, Co. Cork",,1,,Co. Cork,
506," €796,000.00 ","Bawnlahan, Tragumna, Tragumna, Co. Cork",,1,,Co. Cork,
507," €275,000.00 ","Gortnagross, Athea, Co. Limerick","275000Gortnagross, Athea, Co. Limerick",5,1,Co. Limerick,
510," €300,000.00 ","Riddlestown, Rathkeale, Co. Limerick",,1,,Co. Limerick,
511," €235,000.00 ","5 Creamery Gardens, Ballycanew, Gorey, Co. Wexford",,1,,Co. Wexford,
512," €300,000.00 ","The Old Barracks, Clonevan, Ballygarrett, Gorey, Co. Wexford",,1,,Co. Wexford,
514," €695,000.00 ","61 Flower Grove, Glenageary, Co. Dublin",,1,,Co. Dublin,
515," €1,375,000.00 ","16 Mellifont Avenue, Dun Laoghaire, Co. Dublin",,1,,Co. Dublin,
516," €249,000.00 ","4 Kiltoy, Letterkenny, Co. Donegal",,1,,Co. Donegal,
517," €240,000.00 ","Apartment 9, Kells, Ballincollig, Co. Cork",,1,,Co. Cork,
518," €449,000.00 ","KNOCKAWN WOOD, Knockawn Wood, Inniscarra, Co. Cork",,1,,Co. Cork,
519," €360,000.00 ","14 Cedar Lawn, Ridgewood, Swords, Co. Dublin",,1,,Co. Dublin,
520," €245,000.00 ","58 Holywell View, Holywell, Swords, Co. Dublin",,1,,Co. Dublin,
522," €188,000.00 ","15 The Grove, Shannonvale, Old Cratloe Road, Co. Limerick",,1,,Co. Limerick,
523," €2,750,000.00 ","Ballywilliam House, Ballywilliam, Kinsale, Co. Cork",,1,,Co. Cork,
524," €250,000.00 ","Apartment 41, Millfield, Portmarnock, Co. Dublin",,1,,Co. Dublin,
525," €395,000.00 ","8 Chancery Court, Chancery Lane, Dublin 8",,1,,Co. Dublin,
527," €1,100,000.00 ","394 Griffith Avenue, Drumcondra, Dublin 9",,1,,Co. Dublin,
528," €273,000.00 ","20 Rosnaree, Church Hill Meadows, Raheen, Co. Limerick",,1,,Co. Limerick,
529," €115,000.00 ","21 Andrew Street, Ballybricken, Co. Waterford",,1,,Co. Waterford,
530," €220,000.00 ","Kilteevan, Emmoo, Co. Roscommon",,1,,Co. Roscommon,
531," €490,000.00 ","8 Mount Gandon, Lucan, Co. Dublin",,1,,Co. Dublin,
532," €170,000.00 ","Braide, Glencolmcille, Co. Donegal","170000Braide, Glencolmcille, Co. Donegal",2,1,Co. Donegal,
533," €355,000.00 ","9 Bramblefield Walk, Clonee, Dublin 15",,1,,Co. Dublin,
534," €575,000.00 ","1 Dodderbrook View, Ballycullen, Dublin 24",,1,,Co. Dublin,
535," €279,950.00 ","10 Chestnut Grove, Kilcock, Co. Kildare",,1,,Co. Kildare,
536," €250,000.00 ","40 Lake Lawn, Douglas, Co. Cork",,1,,Co. Cork,
537," €300,000.00 ","Apartment 72, Brooklawn, Clontarf, Dublin 3",,1,,Co. Dublin,
538," €210,000.00 ","24 Holywell Manor, Swords, Co. Dublin",,1,,Co. Dublin,
539," €185,000.00 ","15 Edenwood, Kilmainhamwood, Co. Meath",,1,,Co. Meath,
540," €265,000.00 ","30 Boroimhe Rowan, Swords, Co. Dublin",,1,,Co. Dublin,
541," €275,000.00 ","Apartment 37, Block A, Raven Hall, Swords, Co. Dublin",,1,,Co. Dublin,
542," €320,000.00 ","17 Inchvale Avenue, Douglas, Douglas, Co. Cork",,1,,Co. Cork,
543," €385,000.00 ","New Haven, 40 Clashduv Estate, Glasheen, Co. Cork",,1,,Co. Cork,
544," €335,000.00 ","Shamrock Brea Hoey's Lane, Dundalk, Co. Louth",,1,,Co. Louth,
545," €245,000.00 ","Springhill, Borris-in-Ossory, Co. Laois",,1,,Co. Laois,
546," €350,000.00 ","Apartment 63, The Sarsfield, The Strand, Ennis Road, Co. Limerick",,1,,Co. Limerick,
547," €450,000.00 ","Rockfield, Claremorris, Co. Mayo","450000Rockfield, Claremorris, Co. Mayo",2,1,Co. Mayo,
548," €595,950.00 ","Peacockstown, Mulhuddart, Kilbride, Co. Meath",,1,,Co. Meath,
549," €690,000.00 ","Woodfield, Glasheen Road, Glasheen, Co. Cork",,1,,Co. Cork,
550," €395,000.00 ","Ardmore Hills, Mullingar, Co. Westmeath",,1,,Co. Westmeath,
551," €1,750,000.00 ","Gortnashingaun, Oughterard, Co. Galway",,1,,Co. Galway,
552," €175,000.00 ","Carrickmacgarvey, Derrybeg, Co. Donegal",,1,,Co. Donegal,
553," €785,000.00 ","Ringmoylan Mill On C 14 Acres, Ringmoylan, Pallaskenry, Co. Limerick",,1,,Co. Limerick,
554," €745,000.00 ","Sorrento Lodge, Seafield, Tralee, Co. Kerry",,1,,Co. Kerry,
555," €545,000.00 ","24 Kingston Rise, Ballinteer, Ballinteer, Dublin 16",,1,,Co. Dublin,
557," €425,000.00 ","73 Dun Na Carraige, Salthill, Co. Galway",,1,,Co. Galway,
558," €695,000.00 ","6 Canal Court, Canal Road Upper, Newcastle, Co. Galway",,1,,Co. Galway,
559," €285,000.00 ","44 Sli Gheal, Ballymoneen Road, Knocknacarra, Co. Galway",,1,,Co. Galway,
560," €430,000.00 ","Dough, Lahinch, Co. Clare","430000Dough, Lahinch, Co. Clare",4,1,Co. Clare,
561," €295,000.00 ","Apartment 9, Richmond Square, Morning Star Avenue, Dublin 7",,1,,Co. Dublin,
562," €450,000.00 ","Eden Hill, Mallow, Co. Cork",,1,,Co. Cork,
563," €525,000.00 ","Ferney Park, Monasterboice, Monasterboice, Co. Louth",,1,,Co. Louth,
564," €125,000.00 ","62 River Run, Belturbet, Co. Cavan",,1,,Co. Cavan,
565," €235,000.00 ","48 Greenoaks, Rockshire Road, Ferrybank",,1,,Co. Waterford,Co. Waterford
566," €335,000.00 ","8 Castlemartin Drive, Bettystown, Co. Meath",,1,,Co. Meath,
570," €205,000.00 ","6 Woodlawn, Old Road, Cashel, Co. Tipperary",,1,,Co. Tipperary,
571," €199,000.00 ","8 Ard Mor, Dun Chormaic, Cashel, Co. Tipperary",,1,,Co. Tipperary,
572," €195,000.00 ","41 Oakview Drive, Ballinacurra, Ballinacurra, Co. Limerick",,1,,Co. Limerick,
573," €450,000.00 ","19 Cloncurry House, Spencer Dock, IFSC, Dublin 1",,1,,Co. Dublin,
574," €299,000.00 ","Shancarnan, Moynalty, Co. Meath",,1,,Co. Meath,
575," €89,000.00 ","Dunaree, Kingscourt, Co. Cavan",,1,,Co. Cavan,
576," €219,000.00 ","14 DÃºn Na Carraige, Rocks Road, Kingscourt, Co. Cavan",,1,,Co. Cavan,
577," €265,000.00 ","13 Broomville Close, Portlaoise, Co. Laois",,1,,Co. Laois,
578," €450,000.00 ","13 Keane Hall, Collegewood, Castleknock, Dublin 15",,1,,Co. Dublin,
579," €335,000.00 ","2 Bellview, Duncannon, Co. Wexford",,1,,Co. Wexford,
580," €845,000.00 ","Kellys Newsagent, 20 Main Street, Chapelizod, Dublin 20",,1,,Co. Dublin,
581," €230,000.00 ","199 Boulevard, Mount Eustace, Tyrrelstown, Dublin 15",,1,,Co. Dublin,
582," €90,000.00 ","Commons Road, Dromiskin, Co. Louth","90000Commons Road, Dromiskin, Co. Louth",2,1,Co. Louth,
583," €550,000.00 ","22A Carrickhill Walk, Portmarnock, Co. Dublin",,1,,Co. Dublin,
584," €377,500.00 ","Glenmahon, Crab Lane, Blackrock, Co. Cork",,1,,Co. Cork,
585," €220,000.00 ","Love Lane, Charleville, Co. Cork",,1,,Co. Cork,
586," €260,000.00 ","Knockyrourke, Donoughmore, Co. Cork",,1,,Co. Cork,
587," €575,000.00 ","10 Whitethorns, Church Road, Raheen, Co. Limerick",,1,,Co. Limerick,
